"statistic_yyy","site_id","village","household_ordinary_total","household_business_total","household_single_total","household_ordinary_m","household_business_m","household_single_m","household_ordinary_f","household_business_f","household_single_f"
"105","新北市中和區","中山里","760","0","355","1311","0","160","1324","0","195"
"105","新北市中和區","碧河里","1073","0","629","1850","0","288","1857","0","341"
"105","新北市中和區","錦中里","1113","0","475","1957","0","207","2014","0","268"
"105","新北市中和區","錦盛里","1061","0","403","1816","0","191","1904","0","212"
"105","新北市中和區","民有里","764","0","356","1276","0","182","1306","0","174"
"105","新北市中和區","員富里","879","0","498","1513","0","257","1517","0","241"
"105","新北市中和區","嘉慶里","1169","0","491","2028","0","253","2058","0","238"
"105","新北市中和區","冠穗里","931","0","359","1614","0","175","1546","0","184"
"105","新北市中和區","國華里","883","0","432","1512","0","211","1519","0","221"
"105","新北市中和區","正南里","932","0","438","1663","0","210","1631","0","228"
"105","新北市中和區","正行里","789","1","487","1260","8","230","1371","10","257"
"105","新北市永和區","福林里","954","0","491","1527","0","218","1585","0","273"
"105","新北市永和區","文化里","737","0","455","1173","0","206","1258","0","249"
"105","新北市永和區","豫溪里","1114","0","1572","1643","0","917","1787","0","655"
"105","新北市永和區","光明里","828","0","493","1209","0","205","1445","0","288"
"105","新北市永和區","仁愛里","704","0","447","1114","0","215","1228","0","232"
"105","新北市永和區","永貞里","929","0","532","1478","0","230","1616","0","302"
"105","新北市永和區","永福里","762","0","392","1229","0","187","1275","0","205"
"105","新北市永和區","民治里","808","0","433","1222","0","176","1443","0","257"
"105","新北市永和區","永成里","243","0","195","435","0","79","420","0","116"
"105","新北市永和區","忠義里","212","0","106","398","0","52","366","0","54"
"105","新北市永和區","永元里","1324","0","633","2072","0","269","2355","0","364"
"105","新北市永和區","秀林里","1032","0","474","1655","0","257","1801","0","217"
"105","新北市永和區","保安里","2028","0","948","3221","0","406","3469","0","542"
"105","新北市永和區","中溪里","1374","0","714","2312","0","342","2313","0","372"
"105","新北市永和區","永安里","1166","0","654","1787","0","245","1934","0","409"
"105","新北市永和區","民族里","1324","0","553","2088","0","233","2266","0","320"
"105","新北市永和區","民權里","1290","0","493","2141","0","210","2219","0","283"
"105","新北市永和區","中興里","764","0","510","1149","0","206","1305","0","304"
"105","新北市永和區","勵行里","297","0","266","519","0","105","524","0","161"
"105","新北市永和區","秀朗里","1093","0","494","1827","0","227","1903","0","267"
"105","新北市永和區","秀成里","808","0","391","1326","0","195","1348","0","196"
"105","新北市永和區","上溪里","496","0","421","766","0","185","874","0","236"
"105","新北市永和區","竹林里","1006","0","532","1588","0","242","1694","0","290"
"105","新北市永和區","雙和里","1053","0","676","1618","0","284","1839","0","392"
"105","新北市永和區","安和里","1040","0","699","1618","0","299","1782","0","400"
"105","新北市永和區","水源里","1121","0","554","1779","0","265","1933","0","289"
"105","新北市永和區","協和里","760","0","549","1237","0","250","1292","0","299"
"105","新北市永和區","河堤里","855","0","662","1330","0","305","1410","0","357"
"105","新北市永和區","頂溪里","655","0","427","1033","0","177","1083","0","250"
"105","新北市永和區","潭墘里","1245","0","689","1928","0","291","2250","0","398"
"105","新北市永和區","潭安里","1353","0","662","2168","0","309","2282","0","353"
"105","新北市永和區","大新里","697","0","520","1002","0","219","1207","0","301"
"105","新北市永和區","保平里","1359","0","619","2119","0","304","2389","0","315"
"105","新北市永和區","民本里","1109","0","516","1795","0","230","1979","0","286"
"105","新北市永和區","民樂里","1316","0","629","2145","0","308","2258","0","321"
"105","新北市永和區","光復里","463","0","302","689","0","120","790","0","182"
"105","新北市永和區","復興里","626","0","375","1003","0","176","1091","0","199"
"105","新北市永和區","福和里","1417","0","891","2149","0","389","2378","0","502"
"105","新北市永和區","得和里","1207","0","645","1832","0","293","2058","0","352"
"105","新北市永和區","智光里","903","0","485","1507","0","220","1572","0","265"
"105","新北市永和區","新生里","212","0","149","378","0","78","355","0","71"
"105","新北市永和區","大同里","256","0","154","426","0","83","421","0","71"
"105","新北市永和區","前溪里","559","0","425","821","0","198","958","0","227"
"105","新北市永和區","和平里","1336","0","778","2110","0","350","2256","0","428"
"105","新北市永和區","新廍里","606","0","373","967","0","189","991","0","184"
"105","新北市永和區","下溪里","1053","0","538","1778","0","264","1893","0","274"
"105","新北市永和區","秀和里","1406","0","663","2216","0","301","2375","0","362"
"105","新北市永和區","河濱里","904","0","444","1434","0","208","1507","0","236"
"105","新北市永和區","民生里","1129","0","419","1792","0","197","2068","0","222"
"105","新北市永和區","秀得里","738","0","336","1222","0","143","1317","0","193"
"105","新北市永和區","上林里","941","0","564","1495","0","262","1633","0","302"
"105","新北市永和區","網溪里","319","0","180","540","0","82","534","0","98"
"105","新北市永和區","正興里","592","0","416","898","0","174","1027","0","242"
"105","新北市永和區","永興里","867","0","470","1382","0","217","1533","0","253"
"105","新北市永和區","桂林里","990","0","509","1621","0","226","1762","0","283"
"105","新北市永和區","店街里","1138","0","783","1626","0","331","1947","0","452"
"105","新北市永和區","信義里","673","0","531","1007","0","223","1157","0","308"
"105","新北市永和區","後溪里","488","0","350","762","0","153","794","0","197"
"105","新北市永和區","民富里","855","0","296","1467","0","141","1529","0","155"
"105","新北市永和區","秀元里","881","0","362","1414","0","156","1491","0","206"
"105","新北市永和區","永樂里","658","0","480","986","0","193","1120","0","287"
"105","新北市永和區","保順里","2891","0","1496","4434","0","643","4888","0","853"
"105","新北市新莊區","海山里","1455","0","641","2431","0","313","2580","0","328"
"105","新北市新莊區","頭前里","1819","0","1572","3061","0","770","3208","0","802"
"105","新北市新莊區","國泰里","402","0","177","734","0","107","731","0","70"
"105","新北市新莊區","全安里","1194","0","612","2015","0","280","2120","0","332"
"105","新北市新莊區","福基里","1048","0","877","1781","0","420","1782","0","457"
"105","新北市新莊區","豐年里","1007","0","362","1749","0","187","1850","0","175"
"105","新北市新莊區","忠孝里","1285","1","615","2174","20","302","2299","7","313"
"105","新北市新莊區","恆安里","1248","0","441","2132","0","217","2264","0","224"
"105","新北市新莊區","後港里","1911","0","625","3309","0","293","3470","0","332"
"105","新北市新莊區","文衡里","561","0","281","991","0","125","1005","0","156"
"105","新北市新莊區","中美里","1633","0","567","2816","0","256","2951","0","311"
"105","新北市新莊區","八德里","845","0","371","1422","0","180","1496","0","191"
"105","新北市新莊區","興漢里","941","0","460","1623","0","224","1643","0","236"
"105","新北市新莊區","中和里","1244","0","458","2168","0","235","2275","0","223"
"105","新北市新莊區","西盛里","2837","0","1133","4972","0","612","5128","0","521"
"105","新北市新莊區","榮和里","930","0","1846","1533","0","1334","1489","0","512"
"105","新北市新莊區","中泰里","1205","0","577","2051","0","300","2122","0","277"
"105","新北市新莊區","瓊林里","1546","0","619","2868","0","341","2845","0","278"
"105","新北市新莊區","文德里","480","0","247","816","0","120","837","0","127"
"105","新北市新莊區","中誠里","604","0","268","1027","0","137","1038","0","131"
"105","新北市新莊區","裕民里","1956","0","683","3449","0","322","3444","0","361"
"105","新北市新莊區","文明里","471","0","198","839","0","88","903","0","110"
"105","新北市新莊區","中港里","1747","0","465","3080","0","238","3284","0","227"
"105","新北市新莊區","富國里","641","0","274","1113","0","139","1121","0","135"
"105","新北市新莊區","思源里","1475","0","639","2473","0","319","2637","0","320"
"105","新北市新莊區","立人里","638","0","259","1084","0","126","1122","0","133"
"105","新北市新莊區","南港里","1437","0","529","2474","0","257","2555","0","272"
"105","新北市新莊區","仁愛里","701","0","349","1211","0","172","1298","0","177"
"105","新北市新莊區","立德里","686","0","307","1175","0","150","1256","0","157"
"105","新北市新莊區","信義里","1485","0","598","2551","0","273","2717","0","325"
"105","新北市新莊區","立言里","1402","0","470","2381","0","231","2595","0","239"
"105","新北市新莊區","民安里","1625","0","495","2825","0","244","3049","0","251"
"105","新北市新莊區","和平里","1296","0","441","2229","0","223","2353","0","218"
"105","新北市新莊區","立功里","1011","0","391","1730","0","174","1789","0","217"
"105","新北市新莊區","民本里","807","0","338","1431","0","183","1407","0","155"
"105","新北市新莊區","化成里","858","0","475","1613","0","234","1598","0","241"
"105","新北市新莊區","立志里","1073","0","444","1797","0","227","1928","0","217"
"105","新北市新莊區","光華里","2031","0","681","3549","0","351","3729","0","330"
"105","新北市新莊區","思賢里","1161","0","417","1996","0","214","2063","0","203"
"105","新北市新莊區","營盤里","575","0","342","1028","0","162","983","0","180"
"105","新北市新莊區","光榮里","1241","0","300","2248","0","141","2353","0","159"
"105","新北市新莊區","自強里","726","0","434","1235","0","211","1166","0","223"
"105","新北市新莊區","丹鳳里","2157","0","935","3704","0","476","3872","0","459"
"105","新北市新莊區","光明里","1263","0","292","2282","0","144","2422","0","148"
"105","新北市新莊區","自立里","1470","0","719","2417","0","319","2637","0","400"
"105","新北市新莊區","合鳳里","1230","0","445","2213","0","229","2194","0","216"
"105","新北市新莊區","幸福里","1189","0","448","2034","0","223","2169","0","225"
"105","新北市新莊區","雙鳳里","2912","1","1342","4950","33","658","5065","12","684"
"105","新北市新莊區","自信里","669","0","303","1155","0","141","1200","0","162"
"105","新北市新莊區","龍鳳里","2461","0","1087","4000","0","467","4358","0","620"
"105","新北市新莊區","中華里","766","0","412","1280","0","198","1323","0","214"
"105","新北市新莊區","中隆里","1254","0","528","2142","0","228","2216","0","300"
"105","新北市新莊區","中原里","2706","0","1263","4581","0","600","4827","0","663"
"105","新北市新莊區","中信里","2394","0","719","4142","0","348","4389","0","371"
"105","新北市新莊區","四維里","1270","0","561","2100","0","272","2236","0","289"
"105","新北市新莊區","建福里","690","0","214","1216","0","105","1211","0","109"
"105","新北市新莊區","中宏里","1009","0","351","1751","0","176","1817","0","175"
"105","新北市新莊區","中全里","966","0","332","1731","0","171","1741","0","161"
"105","新北市新莊區","立泰里","1302","0","538","2231","0","253","2392","0","285"
"105","新北市新莊區","全泰里","1415","0","520","2387","0","255","2422","0","265"
"105","新北市新莊區","仁義里","1011","0","434","1756","0","232","1774","0","202"
"105","新北市新莊區","立基里","1725","0","607","2941","0","266","3052","0","341"
"105","新北市新莊區","昌明里","974","0","315","1668","0","148","1794","0","167"
"105","新北市新莊區","昌平里","1497","0","1347","2290","0","599","2550","0","748"
"105","新北市新莊區","文聖里","954","0","499","1524","0","217","1703","0","282"
"105","新北市新莊區","萬安里","1008","0","478","1670","0","218","1791","0","260"
"105","新北市新莊區","龍安里","638","0","197","1154","0","105","1155","0","92"
"105","新北市新莊區","福營里","628","0","470","1090","0","244","1074","0","226"
"105","新北市新莊區","後德里","808","0","280","1427","0","139","1423","0","141"
"105","新北市新莊區","建安里","1788","0","698","3027","0","326","3179","0","372"
"105","新北市新莊區","成德里","1377","0","435","2371","0","213","2585","0","222"
"105","新北市新莊區","福興里","1507","0","605","2764","0","310","2719","0","295"
"105","新北市新莊區","昌信里","1043","0","367","1715","0","154","1844","0","213"
"105","新北市新莊區","昌隆里","1231","0","458","1990","0","194","2219","0","264"
"105","新北市新莊區","中平里","2518","0","922","4013","0","377","4547","0","545"
"105","新北市新莊區","立廷里","3155","0","1486","4921","0","660","5375","0","826"
"105","新北市新莊區","泰豐里","646","0","354","1098","0","173","1156","0","181"
"105","新北市新莊區","富民里","1026","0","441","1745","0","202","1799","0","239"
"105","新北市新莊區","龍福里","603","0","255","1017","0","118","1118","0","137"
"105","新北市新莊區","祥鳳里","671","0","230","1150","0","122","1197","0","108"
"105","新北市新莊區","民全里","985","0","340","1780","0","176","1801","0","164"
"105","新北市新莊區","民有里","1109","0","439","1857","0","192","1968","0","247"
"105","新北市新莊區","光正里","1232","0","383","2243","0","181","2278","0","202"
"105","新北市新莊區","光和里","773","0","170","1355","0","81","1446","0","89"
"105","新北市新店區","國豐里","890","0","560","1375","0","234","1560","0","326"
"105","新北市新店區","明德里","1067","0","727","1609","0","328","1826","0","399"
"105","新北市新店區","大豐里","997","0","606","1542","0","275","1719","0","331"
"105","新北市新店區","大同里","1049","0","730","1651","0","329","1741","0","401"
"105","新北市新店區","江陵里","1498","1","840","2298","0","368","2510","1","472"
"105","新北市新店區","寶興里","1343","0","1114","2062","0","518","2220","0","596"
"105","新北市新店區","寶安里","1388","0","1211","2099","0","509","2271","0","702"
"105","新北市新店區","信義里","1590","0","1430","2351","0","683","2548","0","747"
"105","新北市新店區","忠孝里","724","0","556","1105","0","260","1171","0","296"
"105","新北市新店區","大鵬里","713","0","571","1048","0","287","1120","0","284"
"105","新北市新店區","太平里","817","0","598","1312","0","260","1371","0","338"
"105","新北市新店區","頂城里","414","1","282","747","1","173","718","3","109"
"105","新北市新店區","下城里","829","0","560","1428","0","325","1431","0","235"
"105","新北市新店區","柴埕里","2397","0","1207","3972","0","555","4183","0","652"
"105","新北市新店區","永安里","1363","0","643","2325","0","311","2442","0","332"
"105","新北市新店區","公崙里","3035","1","1396","5026","0","647","5285","2","749"
"105","新北市新店區","德安里","1651","0","652","2996","0","310","2907","0","342"
"105","新北市新店區","雙城里","1488","1","690","2698","2","379","2701","0","311"
"105","新北市新店區","日興里","1518","0","724","2682","0","385","2684","0","339"
"105","新北市新店區","玫瑰里","1649","0","685","2696","0","308","2846","0","377"
"105","新北市新店區","塗潭里","223","0","126","489","0","69","440","0","57"
"105","新北市新店區","美潭里","1415","0","732","2300","0","354","2425","0","378"
"105","新北市新店區","員潭里","1242","1","882","2092","13","445","2112","4","437"
"105","新北市新店區","雙坑里","184","0","127","407","0","86","337","0","41"
"105","新北市新店區","粗坑里","839","0","510","1315","0","254","1457","0","256"
"105","新北市新店區","屈尺里","579","1","301","1084","113","171","1077","49","130"
"105","新北市新店區","龜山里","417","0","289","752","0","164","754","0","125"
"105","新北市新店區","廣興里","307","0","287","584","0","176","513","0","111"
"105","新北市新店區","直潭里","316","0","145","606","0","83","564","0","62"
"105","新北市新店區","青潭里","1443","0","838","2343","0","405","2465","0","433"
"105","新北市新店區","新店里","467","0","340","765","0","169","767","0","171"
"105","新北市新店區","張南里","528","0","559","704","0","252","874","0","307"
"105","新北市新店區","國校里","670","0","450","1114","0","211","1115","0","239"
"105","新北市新店區","文中里","463","0","333","711","0","158","760","0","175"
"105","新北市新店區","廣明里","211","0","217","334","0","113","332","0","104"
"105","新北市新店區","文明里","594","0","380","1014","0","165","1014","0","215"
"105","新北市新店區","中興里","1437","0","882","2176","0","403","2377","0","479"
"105","新北市新店區","新生里","1539","1","1072","2379","1","464","2651","0","608"
"105","新北市新店區","新德里","711","0","507","1109","0","210","1223","0","297"
"105","新北市新店區","張北里","2144","1","1514","3390","3","675","3634","4","839"
"105","新北市新店區","五峯里","1889","0","1249","2907","0","572","3256","0","677"
"105","新北市新店區","新安里","1395","0","2340","2066","0","1369","2173","0","971"
"105","新北市新店區","忠誠里","654","0","450","1022","0","187","1069","0","263"
"105","新北市新店區","中正里","1733","0","954","2669","0","426","3034","0","528"
"105","新北市新店區","中華里","1162","0","802","1784","0","353","1916","0","449"
"105","新北市新店區","仁愛里","542","0","390","844","0","168","930","0","222"
"105","新北市新店區","百忍里","1074","0","574","1689","0","242","1864","0","332"
"105","新北市新店區","百和里","878","0","525","1425","0","235","1487","0","290"
"105","新北市新店區","福德里","1071","0","580","1701","0","249","1857","0","331"
"105","新北市新店區","百福里","928","0","626","1412","0","285","1605","0","341"
"105","新北市新店區","福民里","1132","1","677","1698","2","281","1885","3","396"
"105","新北市新店區","中山里","1222","0","1084","1711","0","500","2028","0","584"
"105","新北市新店區","和平里","236","0","163","398","0","81","392","0","82"
"105","新北市新店區","中央里","1508","0","1111","2221","0","519","2558","0","592"
"105","新北市新店區","明城里","946","0","454","1547","0","222","1625","0","232"
"105","新北市新店區","安和里","1959","0","998","3218","0","469","3398","0","529"
"105","新北市新店區","吉祥里","1275","0","538","2140","0","233","2265","0","305"
"105","新北市新店區","寶福里","1884","0","1309","3017","0","593","3112","0","716"
"105","新北市新店區","小城里","1023","0","424","1727","0","215","1796","0","209"
"105","新北市新店區","香坡里","2731","0","1878","4247","0","889","4491","0","989"
"105","新北市新店區","建國里","826","0","501","1256","0","212","1437","0","289"
"105","新北市新店區","復興里","864","1","600","1403","3","281","1487","0","319"
"105","新北市新店區","美城里","747","0","334","1212","0","172","1306","0","162"
"105","新北市新店區","安昌里","1436","0","908","2178","0","410","2430","0","498"
"105","新北市新店區","長春里","701","0","439","1034","0","193","1147","0","246"
"105","新北市新店區","新和里","1138","0","604","1813","0","266","1926","0","338"
"105","新北市新店區","永平里","1544","1","631","2583","6","297","2751","6","334"
"105","新北市新店區","達觀里","997","0","926","1390","0","424","1534","0","502"
"105","新北市新店區","華城里","692","0","524","1017","0","241","1163","0","283"
"105","新北市樹林區","三多里","1079","0","386","2010","0","202","1995","0","184"
"105","新北市樹林區","三福里","1099","0","424","1937","0","229","2022","0","195"
"105","新北市樹林區","三興里","1283","0","533","2351","0","312","2317","0","221"
"105","新北市樹林區","圳安里","992","0","378","1733","0","197","1725","0","181"
"105","新北市樹林區","保安里","1697","0","702","3048","0","364","3064","0","338"
"105","新北市樹林區","潭底里","1177","0","917","2200","0","638","2068","0","279"
"105","新北市樹林區","󿾵寮里","1347","0","501","2390","0","271","2464","0","230"
"105","新北市樹林區","樹德里","974","0","423","1693","0","214","1726","0","209"
"105","新北市樹林區","樹西里","1372","0","675","2352","0","337","2438","0","338"
"105","新北市樹林區","樹南里","1156","0","394","2017","0","173","2028","0","221"
"105","新北市樹林區","樹人里","954","0","298","1652","0","136","1709","0","162"
"105","新北市樹林區","坡內里","406","1","191","809","4","109","809","10","82"
"105","新北市樹林區","樹東里","291","0","239","476","0","130","505","0","109"
"105","新北市樹林區","大同里","956","0","322","1636","0","146","1754","0","176"
"105","新北市樹林區","和平里","1007","0","409","1845","0","220","1865","0","189"
"105","新北市樹林區","彭厝里","1332","0","421","2439","0","219","2511","0","202"
"105","新北市樹林區","彭福里","1412","0","517","2503","0","229","2477","0","288"
"105","新北市樹林區","東山里","830","0","339","1557","0","214","1575","0","125"
"105","新北市樹林區","東陽里","1601","0","630","2954","0","292","2799","0","338"
"105","新北市樹林區","東昇里","1256","0","532","2280","0","256","2342","0","276"
"105","新北市樹林區","樂山里","440","0","178","886","0","105","834","0","73"
"105","新北市樹林區","東園里","443","0","253","876","0","150","779","0","103"
"105","新北市樹林區","西園里","448","0","192","927","0","114","817","0","78"
"105","新北市樹林區","南園里","3945","0","2446","6176","0","1079","6535","0","1367"
"105","新北市樹林區","北園里","539","0","233","1091","0","133","1024","0","100"
"105","新北市樹林區","柑園里","2458","0","1541","3932","0","720","4115","0","821"
"105","新北市樹林區","樹北里","240","0","190","385","0","90","388","0","100"
"105","新北市樹林區","圳福里","1156","0","422","2100","0","230","2130","0","192"
"105","新北市樹林區","樹興里","1002","0","411","1740","0","226","1834","0","185"
"105","新北市樹林區","樹福里","981","0","483","1583","0","225","1745","0","258"
"105","新北市樹林區","光興里","1082","0","331","1938","0","180","1943","0","151"
"105","新北市樹林區","金寮里","1160","0","378","2116","0","197","2101","0","181"
"105","新北市樹林區","彭興里","1587","0","506","2852","0","266","2904","0","240"
"105","新北市樹林區","文林里","1392","0","502","2461","0","239","2528","0","263"
"105","新北市樹林區","山佳里","1506","0","474","2858","0","263","2795","0","211"
"105","新北市樹林區","中山里","1323","0","539","2541","0","286","2491","0","253"
"105","新北市樹林區","育英里","814","0","369","1423","0","171","1476","0","198"
"105","新北市樹林區","中華里","908","0","334","1572","0","134","1650","0","200"
"105","新北市樹林區","太順里","749","0","206","1380","0","117","1347","0","89"
"105","新北市樹林區","圳民里","724","0","356","1308","0","211","1276","0","145"
"105","新北市樹林區","圳生里","418","0","164","796","0","101","759","0","63"
"105","新北市樹林區","三龍里","520","0","239","982","0","130","939","0","109"
"105","新北市鶯歌區","東鶯里","271","0","140","496","0","72","489","0","68"
"105","新北市鶯歌區","西鶯里","565","0","323","1073","0","150","1066","0","173"
"105","新北市鶯歌區","南鶯里","1521","0","618","2741","0","301","2835","0","317"
"105","新北市鶯歌區","北鶯里","1105","0","819","1870","0","433","1878","0","386"
"105","新北市鶯歌區","中鶯里","256","0","146","492","0","62","500","0","84"
"105","新北市鶯歌區","建德里","128","0","70","281","0","44","231","0","26"
"105","新北市鶯歌區","同慶里","487","0","184","846","0","86","913","0","98"
"105","新北市鶯歌區","永昌里","2295","0","634","4361","0","317","4420","0","317"
"105","新北市鶯歌區","南靖里","919","0","395","1763","0","206","1696","0","189"
"105","新北市鶯歌區","尖山里","1876","0","695","3438","0","377","3481","0","318"
"105","新北市鶯歌區","二橋里","2036","0","791","3874","0","436","3774","0","355"
"105","新北市鶯歌區","二甲里","238","0","98","511","0","55","465","0","43"
"105","新北市鶯歌區","東湖里","53","0","70","119","0","36","91","0","34"
"105","新北市鶯歌區","大湖里","1386","0","534","2504","0","280","2453","0","254"
"105","新北市鶯歌區","鳳鳴里","1177","0","386","2290","0","207","2281","0","179"
"105","新北市鶯歌區","鳳福里","1063","0","447","1825","0","221","1907","0","226"
"105","新北市鶯歌區","永吉里","1273","0","376","2482","0","201","2480","0","175"
"105","新北市鶯歌區","中湖里","1488","0","582","2941","0","308","2789","0","274"
"105","新北市鶯歌區","鳳祥里","1225","0","435","2237","0","222","2257","0","213"
"105","新北市鶯歌區","建國里","1835","0","625","3284","0","289","3429","0","336"
"105","新北市三峽區","三峽里","72","0","53","140","0","37","125","0","16"
"105","新北市三峽區","秀川里","164","0","113","282","0","55","301","0","58"
"105","新北市三峽區","八張里","1058","0","444","1916","0","215","1883","0","229"
"105","新北市三峽區","中埔里","799","0","363","1382","0","184","1424","0","179"
"105","新北市三峽區","弘道里","296","0","137","608","0","95","515","0","42"
"105","新北市三峽區","永舘里","1977","0","812","3496","0","359","3730","0","453"
"105","新北市三峽區","礁溪里","1546","0","685","2681","0","317","2719","0","368"
"105","新北市三峽區","鳶山里","2564","0","1291","4642","0","650","4722","0","641"
"105","新北市三峽區","龍埔里","2466","0","1160","4314","0","573","4416","0","587"
"105","新北市三峽區","大埔里","1054","1","360","2097","7","199","1883","6","161"
"105","新北市三峽區","嘉添里","503","1","281","1055","295","167","977","0","114"
"105","新北市三峽區","添福里","281","0","143","586","0","82","511","0","61"
"105","新北市三峽區","金圳里","127","0","103","263","0","73","205","0","30"
"105","新北市三峽區","五寮里","231","0","142","432","0","98","411","0","44"
"105","新北市三峽區","插角里","179","0","196","332","0","118","252","0","78"
"105","新北市三峽區","有木里","187","0","188","365","0","125","282","0","63"
"105","新北市三峽區","溪北里","609","0","273","1203","0","158","1098","0","115"
"105","新北市三峽區","溪南里","379","0","182","798","0","116","689","0","66"
"105","新北市三峽區","溪東里","768","1","261","1517","7","166","1438","34","95"
"105","新北市三峽區","成福里","218","0","110","489","0","63","414","0","47"
"105","新北市三峽區","安坑里","342","0","261","709","0","167","599","0","94"
"105","新北市三峽區","竹崙里","488","0","433","966","0","268","791","0","165"
"105","新北市三峽區","介壽里","1723","0","879","3053","0","511","3134","0","368"
"105","新北市三峽區","安溪里","2018","0","786","3613","0","400","3683","0","386"
"105","新北市三峽區","中正里","1334","0","416","2577","0","203","2544","0","213"
"105","新北市三峽區","二鬮里","943","0","403","1691","0","217","1658","0","186"
"105","新北市三峽區","龍學里","4095","0","2519","6104","0","1052","6840","0","1467"
"105","新北市三峽區","龍恩里","1637","0","937","2596","0","423","2749","0","514"
"105","新北市淡水區","中和里","140","0","74","317","0","53","258","0","21"
"105","新北市淡水區","屯山里","243","0","116","570","0","77","512","0","39"
"105","新北市淡水區","賢孝里","385","0","277","726","0","175","685","0","102"
"105","新北市淡水區","興仁里","408","0","280","768","0","158","694","0","122"
"105","新北市淡水區","蕃薯里","267","0","222","480","0","139","414","0","83"
"105","新北市淡水區","義山里","724","1","420","1273","3","251","1215","3","169"
"105","新北市淡水區","忠山里","209","0","150","421","0","99","381","0","51"
"105","新北市淡水區","崁頂里","2791","0","3142","4151","0","1507","4364","0","1635"
"105","新北市淡水區","埤島里","385","0","304","685","0","185","641","0","119"
"105","新北市淡水區","新興里","1911","0","1269","2999","0","526","3248","0","743"
"105","新北市淡水區","水碓里","1549","0","740","2629","0","368","2833","0","372"
"105","新北市淡水區","北投里","2697","0","1875","4151","0","853","4489","0","1022"
"105","新北市淡水區","水源里","555","0","338","1090","0","192","945","0","146"
"105","新北市淡水區","忠寮里","288","0","141","591","0","101","512","0","40"
"105","新北市淡水區","樹興里","314","0","336","555","0","180","519","0","156"
"105","新北市淡水區","坪頂里","358","0","283","572","0","140","597","0","143"
"105","新北市淡水區","福德里","1679","1","1676","2509","4","736","2599","0","940"
